Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147356060,"01:30 AM, September 04 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Smoky BBQ Tender,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,11.48,2.9,Correctly,,15f9f66b9b383af5291e22109999c7fcfff33aed6a63997ef27e1307c0e417a8
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6139066441,"08:21 PM, September 03 2024",Delivered,Zomato Delivery,9km,1 x Fried Chicken Peri Peri Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,11.62,0.5,Correctly,,d9f909e0c860ee92565a0f90b784438f0c1dac9f09a69bca21a995ca3edd0af1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6149292474,"08:19 PM, September 03 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Angara Aloo Tuk Tuki, 1 x Onion Bombs",,Flat Rs.175 off,1081.0,45.3,175.0,0.0,0.0,0.0,951.3,,,,,,19.55,8.8,Correctly,,04a894551b11ff4f690d97f355ab3185ff5a61f5cf72b48b9c84c9e5b79df132
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147153950,"07:49 PM, September 03 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Ghostbuster Tangdi, 1 x Bone in Peri Peri Grilled Chicken",,Flat Rs.175 off,1765.0,79.5,175.0,0.0,0.0,0.0,1669.5,,,,,,19.63,0.5,Correctly,,b2feee65db0a8a15ed9719d550e8fbe88d0b8d0732ca8fd9c252c86970f8a2ac
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144644656,"07:20 PM, September 03 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Smoky BBQ Tangdi,,40% off upto Rs.80,405.0,16.25,80.0,0.0,0.0,0.0,341.25,,,,,,15.17,1.3,Correctly,,7fb4613c307ca4a6bff0c98d1d8713a60914dc6c9de7e3a850b21fd8bf95c4c5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147135501,"04:21 PM, September 03 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,585.0,25.25,80.0,0.0,0.0,0.0,530.25,,,,,,21.62,0.2,Correctly,,ddba540dd4dd112e42171bc077908f7cafb9bf1804f6fb23e32c81a609d75be0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145082908,"03:19 PM, September 03 2024",Delivered,Zomato Delivery,3km,"1 x AAC Special Slaw, 1 x Angara Rice",,40% off upto Rs.80,296.0,10.8,80.0,0.0,0.0,0.0,226.8,,,,,,8.15,3.1,Incorrectly,,c4da13e1b92172b8c4c0121d909c51d36229383125a25c4d77bb63bb84b778ef
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6138922698,"03:11 PM, September 03 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,,2.9,Missed,,89310375b73d367b4a652c57565263ee08681e2c593c56bac2c7c37f7251ee57
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148352067,"01:04 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,19.2,2.7,Correctly,,74bbced5163cdcd03645fe0cef9870d8cb588d68ee6253465d3a05a4c21ef2d3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6148109643,"12:14 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Tender,,50% off upto Rs.100,545.0,22.25,100.0,0.0,0.0,0.0,467.25,,,,,,15.92,9.4,Correctly,,b115df8fe13b2f6ba22cc745989270d9c2a667802f8915b69646a0ba95fc7b1b
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6146307177,"01:57 AM, September 03 2024",Delivered,Zomato Delivery,6km,1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries,,,465.0,23.25,0.0,0.0,0.0,0.0,488.25,,,,,,11.65,0.3,Correctly,,f40a164a845b60eb30d9fb67c064e14fb3549ffdd21916009f4de8822abbea37
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147558212,"01:08 AM, September 03 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken",,50% off upto Rs.100,620.0,26.0,100.0,0.0,0.0,0.0,546.0,,,,,,16.93,0.6,Correctly,,a7f5159c467a795b19b8e726da3833951012177813430cbdd4a934265a4a5944
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147098530,"11:50 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Animal Fries,,Flat Rs.80 off,355.0,13.75,80.0,0.0,0.0,0.0,288.75,,,,,,9.52,0.4,Correctly,,edab070afff7b49c8051aaa00521c4c056940aaafa67d26048b052ff36575fd6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145603662,"10:49 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Grilled Chicken Jamaican Tender,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,9.98,0.3,Correctly,,a0ffc2b6d48657721374418b70f7c32b8343445a1b1f5d6498391e982fd959d1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6145559363,"10:30 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Animal Fries,,40% off upto Rs.80,415.0,16.75,80.0,0.0,0.0,0.0,351.75,,,,,,11.5,0.5,Correctly,,d647abcd1c03fd77b41064b8aa216d0ec960ac81321c6686cbcc411ff3263a71
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6146040255,"10:12 PM, September 02 2024",Delivered,Zomato Delivery,7km,"1 x Animal Fries, 1 x Fried Chicken Angara Tender, 1 x AAC Signature Krispers",,Flat Rs.175 off,1074.0,44.95,175.0,0.0,0.0,0.0,943.95,,,,,,21.47,3.5,Correctly,,960b6543eb5611330f0e49b13ee776597444ca7c81314eb2d8abc73cbd81e0e0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141867628,"09:44 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Bone in Peri Peri Grilled Chicken,,Flat Rs.80 off,585.0,25.25,80.0,0.0,0.0,0.0,530.25,5.0,,,,,15.68,3.4,Correctly,,e7a2befc23ee459f62bb27a8ef85ee19d80d81e0edd31dc070a35ac91538ed9e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6142740721,"08:48 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Jamaican Tender,,Flat Rs.80 off,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.52,5.4,Correctly,,3d034f06d001b0da1fb663d6d1f32f46eebe6a6218eecac69eb99ce0f37aefb0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144695178,"08:19 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,12.72,0.5,Correctly,,c48261a81117ac781d7953bc39c82e3460eb5b4d3208a9f9cdf105f458be0e32
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144219290,"08:07 PM, September 02 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Grilled Chicken Jamaican Tangdi",,Flat Rs.175 off,990.0,40.75,175.0,0.0,0.0,0.0,855.75,,,,,,19.28,6.1,Correctly,,393052a6045a8d8011c87689f081fa65b368aaca509bdc624ebf23c4359e420f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6147231368,"08:05 PM, September 02 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 1 x Salted Fries",,50% off upto Rs.100,604.0,25.2,100.0,0.0,0.0,0.0,529.2,,,,,,12.4,1.5,Correctly,,3d034f06d001b0da1fb663d6d1f32f46eebe6a6218eecac69eb99ce0f37aefb0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141422662,"07:04 PM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Bone in Angara Grilled Chicken,,60% off upto Rs.120,310.0,10.55,99.0,0.0,0.0,0.0,221.55,,,,,,13.07,0.6,Correctly,,8484ccb3232b2cd7cc522817a1932f51dfcae0d5fb72c7bda170fd6be0a26393
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143080225,"06:37 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,17.57,0.3,Correctly,,419bf94a83f756abb5ab7bc8db69b08fa34291d5db6011cd60e4e4bb186dba8b
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143624024,"05:32 PM, September 02 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Jamaican Grilled Chicken,,Flat Rs.80 off,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,20.17,18.5,Incorrectly,,ddba540dd4dd112e42171bc077908f7cafb9bf1804f6fb23e32c81a609d75be0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6136204115,"03:48 PM, September 02 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,19.87,0.9,Correctly,,4aa2418b974bd77e75c84591f615af9b5ed56d544c3122f3deef8895709390b3
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6131947787,"03:26 PM, September 02 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Peri Peri Tender, 1 x Onion Bombs",,Flat Rs.80 off,483.0,20.15,80.0,0.0,0.0,0.0,423.15,,,,,,19.3,0.7,Correctly,,957516865f417e827a7c8335b0472e30b40b0cc64467ca950c45a44d4210acb7
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6124801607,"02:29 AM, September 02 2024",Delivered,Zomato Delivery,5km,"1 x Peri Peri Krispers, 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tender",,,1258.0,62.9,0.0,0.0,0.0,0.0,1320.9,,,,,,19.3,0.2,Correctly,,d31f73e1731e6411b02ef4130a72eaa8133e9faf1c744a3f76740b5c9f6eeb28
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6144790441,"10:44 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,13.75,7.0,Correctly,,7435732c3fab7a8f371a2d1c3be9efaf3aff3692e08e17038099f318e9a0741a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6130866834,"09:49 PM, September 01 2024",Delivered,Zomato Delivery,7km,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Angara Tender",,Flat Rs.175 off,1020.0,42.25,175.0,0.0,0.0,0.0,887.25,,,,,,12.9,1.0,Correctly,,51b7d02976793a87ddb37f286f817eafa2dc1c7bfbc85b90016024320d24d3e8
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6134999782,"08:45 PM, September 01 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,Flat Rs.150 off,420.0,16.05,99.0,0.0,0.0,0.0,337.05,,,,,,18.92,2.7,Correctly,,98c0db477ba3c7f50903681333d0141b01f25fe649f29a0b1e130a5125391c6a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143338997,"08:19 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Fried Chicken Classic Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,21.65,5.8,Correctly,,936d5ddeaaacaa16fcb5c8445f91dd9db624d55a8cdd395ddfe053845b688f9f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6139838375,"08:07 PM, September 01 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,Flat Rs.175 off,1170.0,49.75,175.0,0.0,0.0,0.0,1044.75,,,,,,19.02,2.4,Correctly,,a88b92173d92c97f2cc1a38496641e94abd92263ca04497e540863b5a966a79d
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6139795100,"08:02 PM, September 01 2024",Delivered,Zomato Delivery,5km,1 x Grilled Chicken Jamaican Tender,,Flat Rs.80 off,555.0,23.75,80.0,0.0,0.0,0.0,498.75,,,,,,9.38,2.4,Correctly,,8b1aba9c71740f2512df64e5b69a6936ed8a9b8c51a75068504fc81328933584
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6143057628,"07:33 PM, September 01 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Peri Peri Grilled Chicken",,50% off upto Rs.100,745.0,32.25,100.0,0.0,0.0,0.0,677.25,,,,,,19.63,6.3,Correctly,,9060e811107b490c932f0ce2fa2acdf15a602641508897b807991600ef21c62e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6139878163,"05:43 PM, September 01 2024",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Fried Chicken Angara Tender, 2 x Salted Krispers",,Flat Rs.175 off,1278.0,55.15,175.0,0.0,0.0,0.0,1158.15,,,,,,20.57,11.1,Correctly,,9a5890f649f8670edc60d513c58eb3647a906f990f9adc077db545ac4ebbce9a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6135961731,"04:47 PM, September 01 2024",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Jamaican Tender, 1 x AAC Signature Krispers, 1 x Grilled Chicken Smoky BBQ Tangdi",,Flat Rs.175 off,974.0,39.95,175.0,0.0,0.0,0.0,838.95,,,,,,18.48,3.0,Correctly,,50569695e3aaca4181314ce31b62d403372d92fccc5f94b8b07f41d384597677
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6128955784,"01:49 PM, September 01 2024",Delivered,Zomato Delivery,1km,"1 x Tipsy Tiger Ginger Ale, 1 x Bone in Jamaican Grilled Chicken, 1 x Indian Pico De-Gallo",,40% off upto Rs.80,764.05,34.2,80.0,0.0,0.0,0.0,718.25,,,,,,21.65,11.0,Correctly,,5291105b9e79228c4bbc4d5a2cc345cf5bb25898552fc8cdfc4b07ca66558568
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6138152630,"12:24 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Grilled Chicken Peri Peri Tangdi,,40% off upto Rs.80,515.0,21.75,80.0,0.0,0.0,0.0,456.75,,,,,,21.22,11.9,Correctly,,2de82505b264b66b3a5987a3691c0e93455142eb75d1fb4adffd4dea38b4abd6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6141450696,"03:24 AM, September 01 2024",Delivered,Zomato Delivery,2km,1 x AAC Saucy Fries,,50% off upto Rs.100,275.0,8.75,100.0,0.0,0.0,0.0,183.75,,,,,,15.03,0.4,Correctly,,adea3f8098399c14689fd03c44c7baa3963452a226e75be687aa68972e5ee77b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6168736994,"11:52 PM, September 10 2024",Delivered,Zomato Delivery,3km,"1 x Chilli Cheese Garlic Bread, 1 x Herbed Potato",,Flat Rs.150 off,527.0,20.75,112.0,0.0,0.0,0.0,435.75,,,,,,16.92,0.5,Correctly,,0b56e5f9f248b1ba05f0f1ce0c21d38a5423c8713940c464df484c8ca542bfa5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6170903653,"11:31 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Bageecha Pizza,,,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,10.47,0.6,Correctly,,d7a08c99cc511a052152c02cc1c3c41cd456388a741f049f0d6041953202de15
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6170009130,"11:00 PM, September 10 2024",Delivered,Zomato Delivery,3km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,239.0,7.0,99.0,0.0,0.0,0.0,147.0,,,,,,11.02,0.3,Correctly,,1fe5d1b3d7894660fca3621859e94c2fa99a173caee5bb929a564b74b1b6055f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6170168184,"10:34 PM, September 10 2024",Delivered,Zomato Delivery,2km,"1 x Chilli Cheese Garlic Bread, 1 x All About Chicken Pizza, 1 x Bageecha Pizza",,Flat Rs.200 off,1675.0,73.75,200.0,0.0,0.0,0.0,1548.75,,,,,,15.8,0.6,Correctly,,a2e22235ac5e96c34de866fca53257c533765f328cb0af62c11de281d771f1a4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6151451438,"10:27 PM, September 10 2024",Delivered,Zomato Delivery,5km,1 x All About Chicken Pizza,,Flat Rs.150 off,659.0,27.35,112.0,0.0,0.0,0.0,574.35,,,,,,13.2,6.5,Correctly,,3c9e2b9794c2410c8bc6104d71e821a7ee1a4400bd3aaca125ddf53054f6cbd3
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6159343792,"08:50 PM, September 10 2024",Delivered,Zomato Delivery,4km,1 x Masala Paneer Pide,,50% off upto Rs.100,319.0,10.95,100.0,0.0,0.0,0.0,229.95,,,,,,12.75,2.3,Correctly,,8a09750d69b8dba8e9a04ae1896eca8f791b28211bcda883bbc373be2865f020
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6170217857,"08:33 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Grilled Tangdis,,50% off upto Rs.100,269.0,8.45,100.0,0.0,0.0,0.0,177.45,,,,,,14.27,12.4,Incorrectly,,643ca48aa7bb80d84d512e95fc3ff5f99d35ff7b9cd8e09977a49e1f9f44f68b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6169828720,"08:26 PM, September 10 2024",Delivered,Zomato Delivery,3km,"1 x Mushroom Pizza, 1 x Bageecha Pizza, 1 x Indian Masala Fries",,Flat Rs.200 off,1597.0,69.85,200.0,0.0,0.0,0.0,1466.85,,,,,,17.62,0.3,Correctly,,42a708f043bad0695a5899891f6b6c340658b5fece143bcd9e1a819a1e14cdae
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6158730663,"08:14 PM, September 10 2024",Delivered,Zomato Delivery,4km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,,,11.33,0.2,Correctly,,c869a688c2068bb29892f5df69730074b4488204594dd593643c9ee59a442e2a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6168584321,"08:12 PM, September 10 2024",Delivered,Zomato Delivery,5km,"1 x Murgh Amritsari Seekh Melt, 1 x Jamaican Chicken Melt",,Flat Rs.200 off,958.0,37.9,200.0,0.0,0.0,0.0,795.9,,,,,,16.98,4.5,Correctly,,be56e3402940964479ec52de9c1c33c6eb82177a3b07707532de8331d82ce4dc
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6161290353,"08:00 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Paneer Pizza,,Flat Rs.150 off,579.0,23.35,112.0,0.0,0.0,0.0,490.35,,,,,,15.93,0.7,Correctly,,c55a7ca03b25eddf70bf366606890470740a65aab0a56b7eebd4c5582e00aa3d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6169133439,"04:18 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,,,,,,12.82,3.9,Correctly,,d9226986ea95fb086adf508c4d19a48357fdd5dc0a13c2ce559d7e547ef7e788
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6160640802,"02:07 PM, September 10 2024",Delivered,Zomato Delivery,2km,"1 x Indian Masala Fries, 1 x Chilli Cheese Garlic Bread",,60% off upto Rs.120,448.0,17.45,99.0,0.0,0.0,0.0,366.45,,,,,,13.05,1.6,Correctly,,03f41549f3aea9d0027e85253ed7d6c01279e7dbd8068c53dc01f803a54e36cf
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6169062392,"01:51 PM, September 10 2024",Delivered,Zomato Delivery,<1km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,,,,,,14.75,3.3,Correctly,,799f96d16f5893c9ca6608d513aad39c8230660139f8ac040a1e2df8108b059e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6161292989,"01:28 PM, September 10 2024",Delivered,Zomato Delivery,6km,1 x All About Chicken Pizza,,Flat Rs.150 off,659.0,27.35,112.0,0.0,0.0,0.0,574.35,,,,,,20.27,0.3,Correctly,,f5f1726b10d0f0b77441772f21d81b5dbc44ec439f87eadc1445c3d77e4831d7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6163530459,"12:19 PM, September 10 2024",Delivered,Zomato Delivery,2km,"1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread",,Flat Rs.150 off,578.0,23.3,112.0,0.0,0.0,0.0,489.3,,,,,,16.12,0.2,Correctly,,86659c7994e2c5277e9f4cfef2203920fb695c3a083028ce6e846b437f4fd6f5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6165257699,"12:15 PM, September 10 2024",Delivered,Zomato Delivery,4km,1 x Margherita Pizza,,Flat Rs.150 off,649.0,26.85,112.0,0.0,0.0,0.0,563.85,,,,,,15.28,8.8,Correctly,,6825cbb1581d6de66bcb7903c17c15a958ae68ec9d7e052bbf4cd0d3fa726f4d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6158682689,"02:30 AM, September 10 2024",Delivered,Zomato Delivery,9km,1 x Jamaican Chicken Melt,,50% off upto Rs.100,479.0,18.95,100.0,0.0,0.0,0.0,397.95,,,,,,16.75,0.5,Correctly,,ef95b509f5409894d074bfa658de14c486753c2a42815c1a60bfced9257c00c9
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6168111876,"02:16 AM, September 10 2024",Delivered,Zomato Delivery,5km,"1 x Tripple Cheese Pizza, 1 x Makhani Paneer Pizza",,Flat Rs.200 off,1128.0,46.4,200.0,0.0,0.0,0.0,974.4,,,,,,18.87,0.6,Correctly,,6391ff057153f72213fce0cd34eda5813191d42ce5a8a9ce383b575a3a6b942f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152764316,"02:13 AM, September 10 2024",Returned,Zomato Delivery,1km,1 x Murgh Amritsari Seekh Pide,,50% off upto Rs.100,409.0,15.45,100.0,0.0,0.0,0.0,324.45,,,Cancelled by Zomato,324.45,,10.78,0.3,Correctly,,753ddcb4d7c16dca99cf86b5f1f74875ec9c8f8fbfe9b1c2092d44573babb738
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6164225680,"12:45 AM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Mushroom Pizza,,Flat Rs.150 off,799.0,34.35,112.0,0.0,0.0,0.0,721.35,,,,,,13.17,0.4,Correctly,,abd857152d83566dc73985da63857b989d37c87cf037bb5112bae1541b6e7fb2
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6166222213,"12:17 AM, September 10 2024",Delivered,Zomato Delivery,3km,1 x Tripple Cheese Pizza,,Flat Rs.150 off,798.0,34.3,112.0,0.0,0.0,0.0,720.3,,,,,,13.98,0.3,Correctly,,4075324501955e9843ad1a224ebc90a0fe6b9ed6011859c1a619e3fab6a9cb11
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6167929031,"11:08 PM, September 09 2024",Delivered,Zomato Delivery,6km,1 x Masala Paneer Pide,,60% off upto Rs.120,319.0,11.0,99.0,0.0,0.0,0.0,231.0,,,,,,,2.6,Missed,,15cc9f7105972d5d538a7d528b08b2dc4471587f2d339aa29f7930a57391b3c2
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6167293645,"10:04 PM, September 09 2024",Delivered,Zomato Delivery,3km,1 x Makhani Paneer Pizza,,,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,13.57,4.0,Correctly,,897ea46f26fb26a693d3f6683b8482009e3328dd5ca204937eb42d43d3fcb0b1
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6167708795,"09:17 PM, September 09 2024",Delivered,Zomato Delivery,2km,1 x Murgh Amritsari Garlic Bread,,50% off upto Rs.100,289.0,9.45,100.0,0.0,0.0,0.0,198.45,,,,,,8.47,6.8,Incorrectly,,222909b544680e8621aa806bc8f2f5d42eb23c5d5aceac56b7aab5b44d3c216d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6164335141,"08:27 PM, September 09 2024",Delivered,Zomato Delivery,6km,"1 x All About Chicken Pizza, 1 x Peri Peri Fries, 1 x Fried Chicken Strips",,Flat Rs.200 off,1297.0,54.85,200.0,0.0,0.0,0.0,1151.85,,,,,,24.32,4.0,Correctly,,435cd8ab7e1f1246ba82193d877bd9637ad1979fe7d384e81f251cf4bdbc6f2c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6162702576,"08:18 PM, September 09 2024",Delivered,Zomato Delivery,1km,"1 x Jamaican Chicken Melt, 1 x Cheesy Garlic Bread, 1 x All About Chicken Pizza",,Flat Rs.200 off,1577.0,68.85,200.0,0.0,0.0,0.0,1445.85,,,,,,20.08,4.4,Correctly,,6e30d31c4aab14194f981364beba98a31662a0c5632355b300bb22eb7380bff0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6158234196,"08:07 PM, September 09 2024",Delivered,Zomato Delivery,7km,"1 x Murgh Amritsari Seekh Pizza, 1 x Bageecha Pizza",,Flat Rs.200 off,1408.0,60.4,200.0,0.0,0.0,0.0,1268.4,,,,,,,0.5,Missed,,1eb3c03472f5d6d549486b8594fa2c608797aaafbf9f90423e73f45d81d1b3d2
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6164968885,"07:10 PM, September 09 2024",Delivered,Zomato Delivery,5km,"1 x All About Chicken Pizza, 1 x Bageecha Pizza",,Flat Rs.200 off,1258.0,52.9,200.0,0.0,0.0,0.0,1110.9,,,,,,17.07,6.9,Correctly,,e5b7467ecb613fcd9368ed9d875fb558890c0595037a02f31fc557abfc2f576b
